id_reference,type_reference,designation,programme,code_filiere,coeff_avion,longueur_piece_brut_mm,largeur_piece_brut_mm,epaisseur_brut_mm,debit_mm2,magasin,date_reception_OMP,date_besoin_client,date_transmission_proc,livrable,constituant,famille_code_filiere,norm_mat_inge,norm_mat_fab,indice_manufacturing,codes_protections,avion_impacte_pp,complexite_piece_pp,priorite_pp,indice_client_pp,classe_piece_ref_pp,procedes_speciaux_ind,cms_mat_pp,fournisseur_cmde,supplier_cmde,rang_appro,indice_client,factory,usine,priorite,type_cycle,date_emission_commande,quantite_commande,cycle_negocie,advancement_percentage_tooling,date_prev_livraison_outillage,date_reelle_livraison_outillage,advancement_percentage_program,date_prev_livraison_prog,date_reelle_livraison_prog,advancement_percentage_industrialization,date_prev_livraison_indus,date_reelle_livraison_indus,type_lot,date_prev_fin_usinage,date_reelle_fin_usinage,lieu_TS,date_prev_fin_TS,date_reelle_fin_TS,date_prev_reception_QI_fournisseur,date_reelle_reception_QI_fournisseur,lieu_equipement,date_prev_fin_equipement,date_reelle_fin_equipement,date_expedition,quantite_expediee,date_livraison_contractuelle,date_livraison_previsionnelle_S,date_reception_effective,quantite_receptionnee,ecart_commande,date_livraison_contractuelle_initiale,date_liberation,etat_reference,etat_reference,date_creation_nomenclature_appro,date_reception_matiere_fournisseur,date_liberation_previsionelle,quantite_liberee,supplier_achat,fournisseur_achat,indice_client,autonomie_matiere,autonomie_quincaillerie,quantite_FAI,type_cycle,cycle_fil_rouge_1ere_commande,cycle_fil_rouge_recommande,NRC_fil_rouge_total,RC_fil_rouge,cycle_standard_1ere_commande,cycle_standard_recommande,NRC_standard_total,RC_standard,devise,date_affectation,lag_time
15344,PE,"POST, VERTICAL FS473 DROIT",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2013-10-05,2014-01-21,2014-03-12,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,F.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2013-12-16,2,36,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-20,Lot3_Released,2014-01-09,2014-01-08,Kilgour,2014-02-14,2014-03-10,NA,NA,PE,NA,NA,2014-03-18,2,2014-01-27,2014-03-18,2014-03-21,2,0,2014-01-02,2014-03-28,Stock Available,Stock disponible,NA,2013-12-05,2014-03-28,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,36,0.056626988,0.008430945,72,72,0.056626988,0.003735932,devise_2,2013-11-08,-66
15345,PE,"POST, VERTICAL FS833 Gauche",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2013-10-05,2014-01-21,2013-11-08,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,D.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2013-12-16,5,36,100,2013-12-10,2013-12-09,100,2013-12-12,2013-12-12,100,2013-12-12,2013-12-12,Lot3_Released,2014-01-10,2014-01-09,Kilgour,2014-02-14,2014-02-26,NA,NA,PE,NA,NA,2014-03-07,4,2014-02-26,2014-03-10,2014-03-10,4,1,2014-01-06,2014-04-09,Stock Available,Stock disponible,NA,2013-12-05,2014-04-09,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,36,0.056626988,0.008430945,72,72,0.056626988,0.003735932,devise_2,2013-11-13,-78
15345,PE,"POST, VERTICAL FS833 Gauche",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2013-10-05,2014-01-21,2013-11-08,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,D.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2013-12-16,1,36,100,2013-12-10,2013-12-09,100,2013-12-12,2013-12-12,100,2013-12-12,2013-12-12,Lot3_Released,2014-01-10,2014-01-09,Kilgour,2014-02-14,2014-03-17,NA,NA,PE,NA,NA,2014-03-18,1,2014-02-26,2014-03-28,2014-03-21,1,0,2014-01-06,2014-04-09,Stock Available,Stock disponible,NA,2013-12-05,2014-04-09,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,36,0.056626988,0.008430945,72,72,0.056626988,0.003735932,devise_2,2013-11-13,-78
15346,PE,"POST, VERTICAL FS813 DROIT",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2013-10-05,2014-01-21,2014-03-12,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,F.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2013-12-16,5,36,100,2013-12-10,2013-12-09,100,2013-12-12,2013-12-12,100,2013-12-12,2013-12-12,Lot3_Released,2014-01-13,2014-01-10,Kilgour,2014-02-20,2014-04-10,NA,NA,PE,NA,NA,2014-04-15,5,2014-04-09,2014-04-16,2014-04-18,5,0,2014-01-06,2014-04-22,Stock Available,Stock disponible,NA,2013-12-05,2014-04-22,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,36,0.056626988,0.008430945,72,72,0.056626988,0.003735932,devise_2,2013-11-13,-91
15350,PE,TENSION FITTING FS 833/849 avant,programme_2,code_filiere_24,6,NA,NA,38.09999847,NA,magasin_13,2013-11-06,2014-01-20,2013-11-07,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2013-12-16,5,36,100,2013-12-04,2013-12-04,100,2013-12-06,2013-12-06,100,2013-12-06,2013-12-06,Lot3_Released,2014-01-15,2014-01-17,Kilgour,2014-02-10,2014-02-19,NA,NA,PE,NA,NA,2014-03-07,2,2014-02-28,2014-03-10,2014-03-10,2,3,2014-01-02,2014-03-31,Stock Available,Stock disponible,NA,2013-12-05,2014-03-31,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,36,0.029166447,0.007213412,72,72,0.029166447,0.002518399,devise_2,2013-11-08,-70
15351,PE,TENSION FITTING FS833/849 avant,programme_2,code_filiere_24,1,NA,NA,38.09999847,NA,magasin_13,2013-11-06,2014-01-21,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-13,5,61,100,2013-12-17,2013-12-18,100,2013-12-20,2013-12-19,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-13,2014-04-30,NMF EUROPA,2014-05-14,NA,NA,NA,PE,NA,NA,2014-05-16,5,2014-02-26,2014-05-16,2014-05-21,5,0,2014-02-26,2014-05-21,Stock Available,Stock disponible,NA,2013-12-19,2014-05-21,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,35,35,0.029166447,0.007238472,70,70,0.029166447,0.002543459,devise_2,2013-11-29,-120
15353,PE,TENSION FITTING FS 833/849,programme_2,code_filiere_24,8,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-01-20,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-13,5,35,100,2013-12-17,2013-12-18,100,2013-12-20,2013-12-19,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-24,2014-02-05,Kilgour,2014-02-28,2014-02-26,NA,NA,PE,NA,NA,2014-03-11,5,2014-01-27,2014-03-07,2014-03-14,5,0,2014-01-21,2014-03-31,Stock Available,Stock disponible,NA,2013-12-19,2014-03-31,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-70
15354,PE,TENSION FITTING FS833/849 avant,programme_2,code_filiere_24,1,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-01-20,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Standard,2014-02-13,1,61,100,2013-12-17,2013-12-18,100,2013-12-20,2013-12-19,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-24,2014-02-05,Kilgour,2014-02-28,2014-02-26,NA,NA,PE,NA,NA,2014-03-18,1,2014-02-26,2014-03-07,2014-03-25,1,0,2014-02-26,2014-03-31,Stock Available,Stock disponible,NA,2013-12-19,2014-03-31,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,35,35,0.029166447,0.007238472,70,70,0.029166447,0.002543459,devise_2,2013-11-29,-70
15355,PE,TENSION FITTING FS813 DROIT,programme_2,code_filiere_24,4,127,NA,38.09999847,NA,magasin_13,2013-11-07,2014-01-20,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-13,5,35,100,2013-12-17,2013-12-18,100,2013-12-20,2013-12-19,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-12,2014-02-05,Kilgour,2014-02-28,2014-03-12,NA,NA,PE,NA,NA,2014-03-20,5,2014-01-31,2014-03-21,2014-04-03,5,0,2014-01-21,2014-05-21,Stock Available,Stock disponible,NA,2013-12-19,2014-05-21,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-121
15356,PE,"FITTING, TENSION FS329/400 droit",programme_2,code_filiere_24,3,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-02-04,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-13,5,35,100,2013-12-17,2013-12-17,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-23,Lot3_Released,2014-02-05,2014-02-05,Kilgour,2014-02-28,2014-04-01,NA,NA,PE,NA,NA,2014-04-10,5,2014-01-31,2014-04-04,2014-04-17,5,0,2014-01-21,2014-04-18,Stock Available,Stock disponible,NA,2013-12-19,2014-04-18,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-73
15357,PE,"FITTING, TENSION FS329/400 gauche",programme_2,code_filiere_24,3,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-02-04,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-13,5,61,100,2013-12-17,2013-12-17,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-23,Lot3_Released,2014-02-05,2014-02-05,Kilgour,2014-02-28,2014-04-01,NA,NA,PE,NA,NA,2014-04-02,5,2014-02-26,2014-04-04,2014-04-08,5,0,2014-02-26,2014-04-08,Stock Available,Stock disponible,NA,2013-12-19,2014-04-08,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-63
15358,PE,"FITTING, TENSION FS417/453 droit",programme_2,code_filiere_24,2,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-02-04,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-13,5,61,100,2013-12-17,2013-12-17,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-12,2014-02-05,Kilgour,2014-02-28,2014-04-01,NA,NA,PE,NA,NA,2014-04-03,5,2014-02-26,2014-04-04,2014-04-09,5,0,2014-02-26,2014-04-10,Stock Available,Stock disponible,NA,2013-12-19,2014-04-10,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-65
15359,PE,"FITTING, TENSION FS417/453 gauche",programme_2,code_filiere_24,2,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2014-02-04,2013-11-28,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,B.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-13,5,61,100,2013-12-17,2013-12-17,100,2013-12-20,2013-12-20,100,2013-12-20,2013-12-23,Lot3_Released,2014-03-12,2014-02-05,Kilgour,2014-02-28,2014-03-11,NA,NA,PE,NA,NA,2014-03-12,5,2014-02-26,2014-03-14,2014-04-03,5,0,2014-02-26,2014-04-05,Stock Available,Stock disponible,NA,2013-12-19,2014-04-05,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,35,35,0.050784641,0.007250096,70,70,0.050784641,0.002555083,devise_2,2013-11-29,-60
15360,PE,SPLICE,programme_2,code_filiere_24,8,NA,NA,4.826000214,NA,magasin_13,2013-11-07,2013-12-17,2014-02-19,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I1-03,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-06,22,20,NA,NA,NA,100,2014-03-17,2014-03-10,100,2014-03-17,2014-03-10,Lot3_Released,2014-03-21,2014-03-21,HCL,2014-03-25,2014-03-26,NA,NA,NA,NA,NA,2014-03-31,22,2014-03-26,2014-03-31,2014-04-15,22,0,2014-03-26,2014-05-05,Stock Available,Stock disponible,NA,2014-03-06,2014-05-05,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,22,Speedshop,20,20,0.019429201,0.005803851,40,40,NA,0.003869234,devise_2,2014-02-26,-139
15361,PE,SPLICE,programme_2,code_filiere_24,2,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2013-12-17,2013-11-19,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2014-02-11,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,NA,2014-02-28,NA,NA,NA,NA,NA,PE,NA,NA,2014-03-18,3,2014-02-24,2014-04-09,2014-04-09,2,0,2014-02-04,2014-04-15,Stock Available,Stock disponible,NA,2014-02-05,2014-04-15,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.050784641,0.007419177,70,70,0.050784641,0.002724164,devise_2,2013-12-13,-119
15361,PE,SPLICE,programme_2,code_filiere_24,2,NA,NA,38.09999847,NA,magasin_13,2013-11-07,2013-12-17,2013-11-19,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-11,5,35,100,2014-01-10,2014-02-10,100,2014-01-10,2014-02-10,100,2014-01-10,2014-02-10,Lot3_Released,2014-02-21,2014-02-28,Kilgour,2014-03-12,2014-03-13,NA,NA,PE,NA,NA,2014-03-18,3,2014-02-24,2014-03-21,2014-03-25,3,2,2014-02-04,2014-04-15,Stock Available,Stock disponible,NA,2014-02-05,2014-04-15,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.050784641,0.007419177,70,70,0.050784641,0.002724164,devise_2,2013-12-13,-119
15362,PE,ANGLE,programme_2,code_filiere_16,1,NA,NA,50.79999924,NA,magasin_13,2013-11-23,2014-01-16,2013-11-27,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.6,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-13,5,35,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,Lot3_Released,2014-02-21,2014-02-19,GEB,2014-03-12,2014-03-08,NA,NA,PE,NA,NA,2014-03-17,5,2014-03-14,2014-03-21,2014-04-03,5,0,2014-02-04,2014-04-04,Stock Available,Stock disponible,NA,2014-02-05,2014-04-04,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.060114281,0.007692273,70,70,0.060114281,0.00299726,devise_2,2013-12-13,-78
15363,PE,ANGLE,programme_2,code_filiere_16,2,NA,NA,50.79999924,NA,magasin_13,2013-11-23,2014-01-16,2013-11-27,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.4,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-13,10,35,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,Lot3_Released,2014-02-21,2014-02-19,GEB,2014-03-12,2014-03-08,NA,NA,PE,NA,NA,2014-03-21,5,2014-03-14,2014-03-21,2014-04-03,5,5,2014-02-04,2014-04-04,Stock Available,Stock disponible,NA,2014-02-05,2014-04-04,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,10,Speedshop,35,35,0.060114281,0.0077281,70,70,0.060114281,0.003033039,devise_2,2013-12-13,-78
15364,PE,ANGLE,programme_2,code_filiere_16,2,NA,NA,50.79999924,NA,magasin_13,2013-11-23,2014-01-16,2013-11-27,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.4,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-13,10,35,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,Lot3_Released,2014-02-21,2014-02-19,GEB,2014-03-12,2014-03-08,NA,NA,PE,NA,NA,2014-03-19,4,2014-03-14,2014-03-21,2014-03-24,4,6,2014-02-04,2014-04-03,Stock Available,Stock disponible,NA,2014-02-05,2014-04-03,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,10,Speedshop,35,35,0.060114281,0.007873203,70,70,0.060114281,0.003178116,devise_2,2013-12-13,-77
15364,PE,ANGLE,programme_2,code_filiere_16,2,NA,NA,50.79999924,NA,magasin_13,2013-11-23,2014-01-16,2013-11-27,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.4,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2014-03-13,6,35,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,100,2014-01-10,2014-02-12,Lot3_Released,2014-02-21,2014-02-19,GEB,2014-03-12,2014-04-18,NA,NA,PE,NA,NA,2014-04-18,1,2014-03-14,2014-04-18,2014-04-23,1,5,2014-02-04,2014-04-23,Stock Available,Stock disponible,NA,2014-02-05,2014-04-23,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,10,Speedshop,35,35,0.060114281,0.007873203,70,70,0.060114281,0.003178116,devise_2,2013-12-13,-97
15364,PE,ANGLE,programme_2,code_filiere_16,2,NA,NA,50.79999924,NA,magasin_13,2013-11-23,2014-01-16,2013-11-27,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.4,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I5-01,fournisseur_12,supplier_12,3,A00,factory_1,usine_1,NA,Speedshop,2014-03-13,5,35,100,2014-02-12,2014-02-12,100,2014-02-12,2014-02-12,100,2014-02-12,2014-02-12,Lot3_Released,2014-07-24,2014-07-25,NMF EUROPA,NA,NA,NA,NA,PE,NA,NA,2014-08-10,NA,2014-03-14,2014-08-12,2014-08-12,5,0,2014-03-14,2014-08-12,Stock Available,Stock disponible,NA,2014-02-05,2014-08-12,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,10,Speedshop,35,35,0.060114281,0.007873203,70,70,0.060114281,0.003178116,devise_2,2013-12-13,-208
15365,PE,TENSION FITTING FS 833/849,programme_2,code_filiere_24,8,NA,NA,38.09999847,NA,magasin_13,2013-11-05,2014-01-20,2013-12-04,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-14,5,61,100,2014-01-06,2014-01-09,100,2014-01-09,2014-02-07,100,2014-01-09,2014-02-07,Lot3_Released,2014-02-04,2014-02-20,GEB,2014-03-05,2014-03-04,NA,NA,PE,NA,NA,2014-03-18,5,2014-03-05,2014-03-21,2014-03-21,5,0,2014-03-05,2014-04-04,Stock Available,Stock disponible,NA,2014-01-09,2014-04-04,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,40,Standard,35,35,0.050784641,0.007202836,70,70,0.050784641,0.002507831,devise_2,2013-12-06,-74
15366,PE,TENSION FITTING FS813 GAUCHE,programme_2,code_filiere_24,4,127,NA,38.09999847,NA,magasin_13,2013-11-05,2014-01-20,2013-12-04,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-14,5,61,100,2014-01-06,2014-01-09,100,2014-01-09,2014-02-07,100,2014-01-09,2014-02-07,Lot3_Released,2014-02-04,2014-02-20,GEB,2014-02-27,2014-03-04,NA,NA,PE,NA,NA,2014-03-11,2,2014-03-05,2014-03-21,2014-03-17,2,3,2014-03-05,2014-04-04,Stock Available,Stock disponible,NA,2014-01-09,2014-04-04,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,20,Standard,35,35,0.050784641,0.007202836,70,70,0.050784641,0.002507831,devise_2,2013-12-06,-74
15366,PE,TENSION FITTING FS813 GAUCHE,programme_2,code_filiere_24,4,127,NA,38.09999847,NA,magasin_13,2013-11-05,2014-01-20,2013-12-04,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA25012I4-03,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Standard,2014-02-14,3,61,100,2014-01-06,2014-01-09,100,2014-01-09,2014-02-07,100,2014-01-09,2014-02-07,Lot3_Released,2014-02-04,2014-02-20,GEB,2014-02-27,NA,NA,NA,PE,NA,NA,2014-04-18,3,2014-03-05,2014-04-11,2014-04-23,3,0,2014-03-05,2014-04-23,Stock Available,Stock disponible,NA,2014-01-09,2014-04-23,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,20,Standard,35,35,0.050784641,0.007202836,70,70,0.050784641,0.002507831,devise_2,2013-12-06,-93
15367,PE,"POST, VERTICAL FS329 GAUCHE",programme_2,code_filiere_24,8,NA,NA,3.555999994,NA,magasin_13,2013-11-05,2013-12-17,2014-02-19,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I1-01,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-06,40,20,NA,NA,NA,100,2014-03-17,2014-03-11,100,2014-03-17,2014-03-11,Lot3_Released,2014-03-21,2014-03-21,HCL,2014-03-25,2014-03-26,NA,NA,NA,NA,NA,2014-03-31,40,2014-03-26,2014-03-31,2014-05-02,40,0,2014-03-26,2014-06-23,Stock Available,Stock disponible,NA,2014-03-06,2014-06-23,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,36,NA,0.050784641,0.008381126,72,NA,0.050784641,0.003686113,devise_2,2013-11-08,-188
15369,PE,SPLICE,programme_2,code_filiere_24,8,NA,NA,4.826000214,NA,magasin_13,2013-11-05,2013-12-17,2014-02-19,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,C.2,NA,P2_MSN1,Low,P0,A,2,-,B0QQA25012I1-03,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-06,40,20,NA,NA,NA,100,2014-03-17,2014-03-12,100,2014-03-17,2014-03-12,Lot3_Released,2014-03-21,2014-03-21,HCL,2014-03-25,2014-03-26,NA,NA,NA,NA,NA,2014-04-01,40,2014-03-26,2014-03-31,2014-04-15,40,0,2014-03-26,2014-04-24,Stock Available,Stock disponible,NA,2014-03-06,2014-04-24,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,40,Speedshop,20,20,0.019429201,0.005556419,40,40,NA,0.00370438,devise_2,2014-02-26,-128
15373,PE,FRAME SPLICE,programme_2,code_filiere_14,5,NA,NA,38.09999847,NA,magasin_14,2013-12-09,2014-03-11,2013-12-13,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A.3,NA,P2_MSN1,Medium,P0,A,2,-,B0BAMS516003K4-02,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Standard,2014-02-18,5,61,100,2014-01-29,2014-01-27,100,2014-01-14,2014-01-27,100,2014-01-14,2014-01-27,Lot3_Released,2014-02-06,2014-03-19,GEB,2014-04-15,2014-04-14,NA,NA,PE,NA,NA,2014-04-25,5,2014-04-15,2014-04-25,2014-04-30,5,0,2014-03-12,2014-05-02,Stock Available,Stock disponible,NA,2014-01-09,2014-05-02,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Standard,NA,NA,0.056626988,0.008135053,NA,NA,0.056626988,0.00344004,devise_2,2013-12-13,-52
